;;Visual Properties;;;;;Labels;;;Graph Metrics;Do Not Edit;;Other Columns;;;;;;;;;;;;
Vertex 1;Vertex 2;Color;Width;Style;Opacity;Visibility;Label;Label Text Color;Label Font Size;Reciprocated?;ID;Dynamic Filter;Add Your Own Columns Here;Relationship;Relationship Date (UTC);Tweet;URLs in Tweet;Domains in Tweet;Hashtags in Tweet;Tweet Date (UTC);Twitter Page for Tweet;Latitude;Longitude;Imported ID;In-Reply-To Tweet ID
ba_lancing;ba_lancing;;;;;;;;;;;;;Tweet;2-5-2021 20:14;Hoe verziekt is de geest, om gestoorde feitenvrije #QAnon fantasieën te uiten bij het zien van rouwende en troosten… https://t.co/KzELphOPNN;https://twitter.com/i/web/status/1388950072940011525;twitter.com;qanon;2-5-2021 20:14;https://twitter.com/#!/ba_lancing/status/1388950072940011525;;;1388950072940011525;
ba_lancing;ba_lancing;;;;;;;;;;;;;Tweet;2-5-2021 20:16;Hoe verziekt is de geest, om gestoorde feitenvrije #QAnon fantasieën te uiten bij het zien van rouwende en troosten… https://t.co/VptMylZMjV;https://twitter.com/i/web/status/1388950505100091397;twitter.com;qanon;2-5-2021 20:16;https://twitter.com/#!/ba_lancing/status/1388950505100091397;;;1388950505100091397;
lorriehancock18;lorriehancock18;;;;;;;;;;;;;Tweet;2-5-2021 19:31;"GENERAL FLYNN ON TELEGRAM @#QAnon &amp; The Great Awakening https://t.co/ZnGZZT6Hb3";;;qanon;2-5-2021 19:31;https://twitter.com/#!/lorriehancock18/status/1388939321470689282;;;1388939321470689282;
lorriehancock18;lorriehancock18;;;;;;;;;;;;;Tweet;2-5-2021 19:32;"RT @LorrieHancock18: GENERAL FLYNN ON TELEGRAM @#QAnon &amp; The Great Awakening https://t.co/ZnGZZT6Hb3";;;qanon;2-5-2021 19:32;https://twitter.com/#!/lorriehancock18/status/1388939348867833856;;;1388939348867833856;
57005;lorriehancock18;;;;;;;;;;;;;Mentions;2-5-2021 20:26;"RT @LorrieHancock18: GENERAL FLYNN ON TELEGRAM @#QAnon &amp; The Great Awakening https://t.co/ZnGZZT6Hb3";;;qanon;2-5-2021 20:26;https://twitter.com/#!/0057005/status/1388952952136736769;;;1388952952136736769;
sassylassy666;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 20:28;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 20:28;https://twitter.com/#!/sassylassy666/status/1388953622432522242;;;1388953622432522242;
barbaranavarro;amandionair;;;;;;;;;;;;;Mentions;2-5-2021 20:31;RT @AmandiOnAir: Amen. Kinda like #QAnon too, huh? https://t.co/JmXjbGXABq;https://twitter.com/davidmarkomiami/status/1388596197787684864;twitter.com;qanon;2-5-2021 20:31;https://twitter.com/#!/barbaranavarro/status/1388954210041991172;;;1388954210041991172;
lorrainegc3;bombshelldaily;;;;;;;;;;;;;Mentions;2-5-2021 20:31;"RT @BombshellDAILY: WORSHIPPING TRUMP WITHOUT ""THE LIE"" NOT ENOUGH
Like any suicide cult, fealty must be deeply ingrained, and not just top…";;;;2-5-2021 20:31;https://twitter.com/#!/lorrainegc3/status/1388954349037146115;;;1388954349037146115;
mtlphotog;patriottakes;;;;;;;;;;;;;Replies to;2-5-2021 17:07;"@patriottakes They might have found 'good stuff' like meeting briefings, calendar, email exchanges on policy...

Or… https://t.co/jIlArdgno2";https://twitter.com/i/web/status/1388903029752094722;twitter.com;;2-5-2021 17:07;https://twitter.com/#!/mtlphotog/status/1388903029752094722;;;1388903029752094722;1388896306244972548
mtlphotog;mtlphotog;;;;;;;;;;;;;Tweet;2-5-2021 20:33;Another #MAGA / #QAnon fantastic FAIL from Foreign Agent Michael Flynn https://t.co/EJy0N0Hsq1;https://twitter.com/RonFilipkowski/status/1388931637170352138;twitter.com;maga qanon;2-5-2021 20:33;https://twitter.com/#!/mtlphotog/status/1388954831906385922;;;1388954831906385922;
sokkrateees;govmikehuckabee;;;;;;;;;;;;;Mentions;2-5-2021 20:43;".@GovMikeHuckabee 👀🤦🏽

Why is .@GOP #GQP like Mike so found of perverted child molester and incesters? Why the urge… https://t.co/0mqXGi2EQ0";https://twitter.com/i/web/status/1388957396165398534;twitter.com;gqp;2-5-2021 20:43;https://twitter.com/#!/sokkrateees/status/1388957396165398534;;;1388957396165398534;
sokkrateees;gop;;;;;;;;;;;;;Mentions;2-5-2021 20:43;".@GovMikeHuckabee 👀🤦🏽

Why is .@GOP #GQP like Mike so found of perverted child molester and incesters? Why the urge… https://t.co/0mqXGi2EQ0";https://twitter.com/i/web/status/1388957396165398534;twitter.com;gqp;2-5-2021 20:43;https://twitter.com/#!/sokkrateees/status/1388957396165398534;;;1388957396165398534;
dbyronic;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 20:44;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 20:44;https://twitter.com/#!/dbyronic/status/1388957495398305794;;;1388957495398305794;
crickets01;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 20:45;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 20:45;https://twitter.com/#!/crickets01/status/1388957780271407110;;;1388957780271407110;
g900ap;rudybouma;;;;;;;;;;;;;Mentions;2-5-2021 21:01;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;2-5-2021 21:01;https://twitter.com/#!/g900ap/status/1388961986340442112;;;1388961986340442112;
devikaakived;rudybouma;;;;;;;;;;;;;Mentions;2-5-2021 21:02;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;2-5-2021 21:02;https://twitter.com/#!/devikaakived/status/1388962126992117769;;;1388962126992117769;
beachygal77;beachygal77;;;;;;;;;;;;;Tweet;2-5-2021 21:05;#ArizonaRecount is another #GOP based shit-show for #Qanon idiots.  Another shabby attempt to push the #BigLie https://t.co/JFVSoEzwVK;https://twitter.com/utilityreporter/status/1388198274377469955;twitter.com;arizonarecount gop qanon biglie;2-5-2021 21:05;https://twitter.com/#!/beachygal77/status/1388962990372888580;;;1388962990372888580;
dabirdisdead;jimtaylorsays;;;;;;;;;;;;;Mentions;2-5-2021 21:15;RT @RockyShorz: @FanninRyan @Heldaccountabl3 @StudioGarvin @Babyl0nNTing @FederalistNo78 @karoolatas @IamfollowingGod @JimTaylorSays @1ofNI…;;;;2-5-2021 21:15;https://twitter.com/#!/dabirdisdead/status/1388965298112434176;;;1388965298112434176;
dabirdisdead;fanninryan;;;;;;;;;;;;;Mentions;2-5-2021 21:15;RT @RockyShorz: @FanninRyan @Heldaccountabl3 @StudioGarvin @Babyl0nNTing @FederalistNo78 @karoolatas @IamfollowingGod @JimTaylorSays @1ofNI…;;;;2-5-2021 21:15;https://twitter.com/#!/dabirdisdead/status/1388965298112434176;;;1388965298112434176;
dabirdisdead;rockyshorz;;;;;;;;;;;;;Mentions;2-5-2021 21:15;RT @RockyShorz: @FanninRyan @Heldaccountabl3 @StudioGarvin @Babyl0nNTing @FederalistNo78 @karoolatas @IamfollowingGod @JimTaylorSays @1ofNI…;;;;2-5-2021 21:15;https://twitter.com/#!/dabirdisdead/status/1388965298112434176;;;1388965298112434176;
jarue369;amazingpolly;;;;;;;;;;;;;Mentions;2-5-2021 21:18;@FrankGeurts3 @brian7060 @prayingmedic @amazingpolly Jack Posobiec still has a job and Steve Bannon just signed the… https://t.co/W4oOAL9EDo;https://twitter.com/i/web/status/1388966263653691392;twitter.com;;2-5-2021 21:18;https://twitter.com/#!/jarue369/status/1388966263653691392;;;1388966263653691392;1388832022160941062
jarue369;brian7060;;;;;;;;;;;;;Mentions;2-5-2021 21:18;@FrankGeurts3 @brian7060 @prayingmedic @amazingpolly Jack Posobiec still has a job and Steve Bannon just signed the… https://t.co/W4oOAL9EDo;https://twitter.com/i/web/status/1388966263653691392;twitter.com;;2-5-2021 21:18;https://twitter.com/#!/jarue369/status/1388966263653691392;;;1388966263653691392;1388832022160941062
jarue369;frankgeurts3;;;;;;;;;;;;;Replies to;2-5-2021 21:18;@FrankGeurts3 @brian7060 @prayingmedic @amazingpolly Jack Posobiec still has a job and Steve Bannon just signed the… https://t.co/W4oOAL9EDo;https://twitter.com/i/web/status/1388966263653691392;twitter.com;;2-5-2021 21:18;https://twitter.com/#!/jarue369/status/1388966263653691392;;;1388966263653691392;1388832022160941062
vyfore;senjohnkennedy;;;;;;;;;;;;;Mentions;2-5-2021 12:29;"Bawahaha @SenJohnKennedy #MAGA #QAnon #Trump

That special kinda stupid!

#Louisiana is a welfare state like most… https://t.co/UvBqBYESPe";https://twitter.com/i/web/status/1388832946652647424;twitter.com;maga qanon trump louisiana;2-5-2021 12:29;https://twitter.com/#!/vyfore/status/1388832946652647424;;;1388832946652647424;
vyfore;seanhannity;;;;;;;;;;;;;Mentions;2-5-2021 12:37;"Name one thing of substance #Trump accomplished with North Korea @seanhannity 

Slowly cause #MAGA #QAnon isn't ver… https://t.co/O9kSIwjfyi";https://twitter.com/i/web/status/1388835158950916097;twitter.com;trump maga qanon;2-5-2021 12:37;https://twitter.com/#!/vyfore/status/1388835158950916097;;;1388835158950916097;
vyfore;vyfore;;;;;;;;;;;;;Tweet;2-5-2021 21:26;"Typical #Trump #MAGA #QAnon behavior.

No morals
No integrity 
No honor

The degeneration of our nation is in full… https://t.co/MOlf1cengU";https://twitter.com/i/web/status/1388968189850173447;twitter.com;trump maga qanon;2-5-2021 21:26;https://twitter.com/#!/vyfore/status/1388968189850173447;;;1388968189850173447;
patriciabarth1;bigbluewaveusa;;;;;;;;;;;;;Mentions;2-5-2021 21:27;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;2-5-2021 21:27;https://twitter.com/#!/patriciabarth1/status/1388968537482539008;;;1388968537482539008;
caring1a;bigbluewaveusa;;;;;;;;;;;;;Mentions;2-5-2021 21:28;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;2-5-2021 21:28;https://twitter.com/#!/caring1a/status/1388968765312966658;;;1388968765312966658;
gamemasterpow;bigbluewaveusa;;;;;;;;;;;;;Mentions;2-5-2021 21:28;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;2-5-2021 21:28;https://twitter.com/#!/gamemasterpow/status/1388968782652137474;;;1388968782652137474;
cageybaby;bigbluewaveusa;;;;;;;;;;;;;Mentions;2-5-2021 21:31;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;2-5-2021 21:31;https://twitter.com/#!/cageybaby/status/1388969308890570754;;;1388969308890570754;
justrose78;bigbluewaveusa;;;;;;;;;;;;;Mentions;2-5-2021 21:31;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;2-5-2021 21:31;https://twitter.com/#!/justrose78/status/1388969414196826112;;;1388969414196826112;
rfazoo;bigbluewaveusa;;;;;;;;;;;;;Mentions;2-5-2021 21:33;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;2-5-2021 21:33;https://twitter.com/#!/rfazoo/status/1388969857241149442;;;1388969857241149442;
catkavelaars;bigbluewaveusa;;;;;;;;;;;;;Mentions;2-5-2021 21:35;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;2-5-2021 21:35;https://twitter.com/#!/catkavelaars/status/1388970524278247429;;;1388970524278247429;
normaal01;rudybouma;;;;;;;;;;;;;Mentions;2-5-2021 21:36;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;2-5-2021 21:36;https://twitter.com/#!/normaal01/status/1388970558285615105;;;1388970558285615105;
sherrywalker01;bigbluewaveusa;;;;;;;;;;;;;Mentions;2-5-2021 21:36;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;2-5-2021 21:36;https://twitter.com/#!/sherrywalker01/status/1388970731212525568;;;1388970731212525568;
coindependent1;bigbluewaveusa;;;;;;;;;;;;;Mentions;2-5-2021 21:46;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;2-5-2021 21:46;https://twitter.com/#!/coindependent1/status/1388973155956449283;;;1388973155956449283;
ken34205423;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 21:57;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 21:57;https://twitter.com/#!/ken34205423/status/1388975906140606464;;;1388975906140606464;
lolonthego;cdube_sante;;;;;;;;;;;;;Mentions;2-5-2021 21:36;Voilà à quel genre d’énergumènes vous avez donnez le droit de manifester! #qanon #radicalisation @cdube_sante… https://t.co/5fHYIKqm42;https://twitter.com/i/web/status/1388970625071452161;twitter.com;qanon radicalisation;2-5-2021 21:36;https://twitter.com/#!/lolonthego/status/1388970625071452161;;;1388970625071452161;
camerio22;cdube_sante;;;;;;;;;;;;;Mentions;2-5-2021 22:03;RT @lolonthego: Voilà à quel genre d’énergumènes vous avez donnez le droit de manifester! #qanon #radicalisation @cdube_sante @GGuilbaultCA…;;;qanon radicalisation;2-5-2021 22:03;https://twitter.com/#!/camerio22/status/1388977359789993986;;;1388977359789993986;
camerio22;lolonthego;;;;;;;;;;;;;Mentions;2-5-2021 22:03;RT @lolonthego: Voilà à quel genre d’énergumènes vous avez donnez le droit de manifester! #qanon #radicalisation @cdube_sante @GGuilbaultCA…;;;qanon radicalisation;2-5-2021 22:03;https://twitter.com/#!/camerio22/status/1388977359789993986;;;1388977359789993986;
mapleleafcameo;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 22:05;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 22:05;https://twitter.com/#!/mapleleafcameo/status/1388978060586897410;;;1388978060586897410;
deefonta;deefonta;;;;;;;;;;;;;Tweet;2-5-2021 22:06;The #QAnon #insurrectionist who filmed himself begging to be shot and inciting rioters to storm the Capitol told th… https://t.co/gvk0dUydLA;https://twitter.com/i/web/status/1388978184910262273;twitter.com;qanon insurrectionist;2-5-2021 22:06;https://twitter.com/#!/deefonta/status/1388978184910262273;;;1388978184910262273;
richardrankin22;deefonta;;;;;;;;;;;;;Mentions;2-5-2021 22:10;RT @DeeFonta: The #QAnon #insurrectionist who filmed himself begging to be shot and inciting rioters to storm the Capitol told the FBI he w…;;;qanon insurrectionist;2-5-2021 22:10;https://twitter.com/#!/richardrankin22/status/1388979260082335746;;;1388979260082335746;
ashburn_willard;capetownbrown;;;;;;;;;;;;;Mentions;2-5-2021 22:16;@OnlyAPrimate @capetownbrown It wouldn’t matter...these are the #TeaParty #Trumpers #QANON #Conservatives… https://t.co/1qfR7sWmQS;https://twitter.com/i/web/status/1388980684019093504;twitter.com;teaparty trumpers qanon conservatives;2-5-2021 22:16;https://twitter.com/#!/ashburn_willard/status/1388980684019093504;;;1388980684019093504;1388970624916377600
ashburn_willard;onlyaprimate;;;;;;;;;;;;;Replies to;2-5-2021 22:16;@OnlyAPrimate @capetownbrown It wouldn’t matter...these are the #TeaParty #Trumpers #QANON #Conservatives… https://t.co/1qfR7sWmQS;https://twitter.com/i/web/status/1388980684019093504;twitter.com;teaparty trumpers qanon conservatives;2-5-2021 22:16;https://twitter.com/#!/ashburn_willard/status/1388980684019093504;;;1388980684019093504;1388970624916377600
krispekitty;ronfilipkowski;;;;;;;;;;;;;Replies to;2-5-2021 22:18;@RonFilipkowski Hahahaha captain  #qanon sucks;;;qanon;2-5-2021 22:18;https://twitter.com/#!/krispekitty/status/1388981207854198784;;;1388981207854198784;1388931637170352138
seret_serge;joebiden;;;;;;;;;;;;;Mentions;2-5-2021 22:26;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 22:26;https://twitter.com/#!/seret_serge/status/1388983274689675265;;;1388983274689675265;
seret_serge;ericnaulleau;;;;;;;;;;;;;Mentions;2-5-2021 22:26;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 22:26;https://twitter.com/#!/seret_serge/status/1388983274689675265;;;1388983274689675265;
mr_jj_cakes;bigbluewaveusa;;;;;;;;;;;;;Mentions;2-5-2021 22:37;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;2-5-2021 22:37;https://twitter.com/#!/mr_jj_cakes/status/1388985953604100096;;;1388985953604100096;
cynthia26942734;cynthia26942734;;;;;;;;;;;;;Tweet;2-5-2021 15:44;#MittRomney #Utah #Republicans #GOP #QAnon #GQP #DomesticTerrorists #Democrats #FoxNews #MSNBC https://t.co/DOIOD2PE3f;;;mittromney utah republicans gop qanon gqp domesticterrorists democrats foxnews msnbc;2-5-2021 15:44;https://twitter.com/#!/cynthia26942734/status/1388882184769916929;;;1388882184769916929;
cynthia26942734;cynthia26942734;;;;;;;;;;;;;Tweet;2-5-2021 16:06;#GOPPedoRing #GOP #QAnon #Republicans #Democrats #FoxNews #MeToo https://t.co/smN3OLS4Ka;;;goppedoring gop qanon republicans democrats foxnews metoo;2-5-2021 16:06;https://twitter.com/#!/cynthia26942734/status/1388887735918743553;;;1388887735918743553;
cynthia26942734;cynthia26942734;;;;;;;;;;;;;Tweet;2-5-2021 16:16;#GOPPedoRing #GOP #QAnon #GQP #Republicans #Democrats #MattGaetz #DeSantis #Florida #FoxNews #MeToo https://t.co/Ui5VRoQ9o1;;;goppedoring gop qanon gqp republicans democrats mattgaetz desantis florida foxnews metoo;2-5-2021 16:16;https://twitter.com/#!/cynthia26942734/status/1388890094619164673;;;1388890094619164673;
cynthia26942734;cynthia26942734;;;;;;;;;;;;;Tweet;2-5-2021 16:21;#GOPPedoRing #Republicans #GOP #GQP #QAnon #Democrats #FoxNews #DeSantis #MattGaetze #MeToo #Florida https://t.co/A86095Sp53;;;goppedoring republicans gop gqp qanon democrats foxnews desantis mattgaetze metoo florida;2-5-2021 16:21;https://twitter.com/#!/cynthia26942734/status/1388891472879972352;;;1388891472879972352;
cynthia26942734;cynthia26942734;;;;;;;;;;;;;Tweet;2-5-2021 16:25;#GOPPedoRing #DeSantis #Republicans #MattGaetz #Florida #GOP #QAnon #GQP #Democrats #FoxNews #MeToo https://t.co/kKwCwytOrh;;;goppedoring desantis republicans mattgaetz florida gop qanon gqp democrats foxnews metoo;2-5-2021 16:25;https://twitter.com/#!/cynthia26942734/status/1388892482767785985;;;1388892482767785985;
cynthia26942734;cynthia26942734;;;;;;;;;;;;;Tweet;2-5-2021 16:29;#GOPPedoRing #DeSantis #Republicans #Gaetz #MeToo #Democrats #FoxNews #GOP #GQP #QAnon https://t.co/PjcrdZcCYl;;;goppedoring desantis republicans gaetz metoo democrats foxnews gop gqp qanon;2-5-2021 16:29;https://twitter.com/#!/cynthia26942734/status/1388893535475101697;;;1388893535475101697;
cynthia26942734;cynthia26942734;;;;;;;;;;;;;Tweet;2-5-2021 16:34;#GOPPedoRing #Florida #Democrats #Republicans #GOP #MattGaetz #DeSantis #FoxNews #QAnon #GOP #GQP #MeToo https://t.co/YS69JuG8Yq;;;goppedoring florida democrats republicans gop mattgaetz desantis foxnews qanon gop gqp metoo;2-5-2021 16:34;https://twitter.com/#!/cynthia26942734/status/1388894700308819973;;;1388894700308819973;
