;;Visual Properties;;;;;Labels;;;Graph Metrics;Do Not Edit;;Other Columns;;;;;;;;;;;;
Vertex 1;Vertex 2;Color;Width;Style;Opacity;Visibility;Label;Label Text Color;Label Font Size;Reciprocated?;ID;Dynamic Filter;Add Your Own Columns Here;Relationship;Relationship Date (UTC);Tweet;URLs in Tweet;Domains in Tweet;Hashtags in Tweet;Tweet Date (UTC);Twitter Page for Tweet;Latitude;Longitude;Imported ID;In-Reply-To Tweet ID
brenda1974;hermans_sophie;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"RT @CollectiefNL: #notulendebat

Voorzitter @Vera_Bergkamp heeft @hermans_sophie meerdere keren in bescherming genomen.

Sta die kritische…";;;notulendebat;29-4-2021 12:21;https://twitter.com/#!/brenda1974/status/1387743866808324100;;;1387743866808324100;
collectiefnl;vera_bergkamp;;;;;;;;;;;;;Mentions;29-4-2021 12:17;"#notulendebat

Voorzitter @Vera_Bergkamp heeft @hermans_sophie meerdere keren in bescherming genomen.

Sta die krit… https://t.co/PXA8rxrgQq";https://twitter.com/i/web/status/1387742948310323202;twitter.com;notulendebat;29-4-2021 12:17;https://twitter.com/#!/collectiefnl/status/1387742948310323202;;;1387742948310323202;
brenda1974;collectiefnl;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"RT @CollectiefNL: #notulendebat

Voorzitter @Vera_Bergkamp heeft @hermans_sophie meerdere keren in bescherming genomen.

Sta die kritische…";;;notulendebat;29-4-2021 12:21;https://twitter.com/#!/brenda1974/status/1387743866808324100;;;1387743866808324100;
brenda1974;vera_bergkamp;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"RT @CollectiefNL: #notulendebat

Voorzitter @Vera_Bergkamp heeft @hermans_sophie meerdere keren in bescherming genomen.

Sta die kritische…";;;notulendebat;29-4-2021 12:21;https://twitter.com/#!/brenda1974/status/1387743866808324100;;;1387743866808324100;
bassjobsen;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @tonfvandijk: Tot nu toe hebben de ouders uit het #toeslagenschandaal niets aan dit debat en blijkt ook op geen enkele wijze dat er een…;;;toeslagenschandaal;29-4-2021 12:21;https://twitter.com/#!/bassjobsen/status/1387743868007944198;;;1387743868007944198;
waxtomcat;waxtomcat;;;;;;;;;;;;;Tweet;29-4-2021 12:18;"Achja, ze kunnen ieder geval zeggen dat ze weer open zijn...
#horeca #terrassenopen #notulendebat #wappie https://t.co/RGFzcrOTfB";;;horeca terrassenopen notulendebat wappie;29-4-2021 12:18;https://twitter.com/#!/waxtomcat/status/1387743152782680064;;;1387743152782680064;
justicedone21;waxtomcat;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"RT @WaxTomCat: Achja, ze kunnen ieder geval zeggen dat ze weer open zijn...
#horeca #terrassenopen #notulendebat #wappie https://t.co/RGFzc…";;;horeca terrassenopen notulendebat wappie;29-4-2021 12:21;https://twitter.com/#!/justicedone21/status/1387743875503120386;;;1387743875503120386;
justicedone21;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 11:53;RT @tonfvandijk: Wilders benoemt de olifant in de Kamer: Wanneer laat mevrouw Hermans haar rol als politiek assitent van Rutte los? #notule…;;;;29-4-2021 11:53;https://twitter.com/#!/justicedone21/status/1387736892372889600;;;1387736892372889600;
justicedone21;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 11:53;RT @lientje1967: De motie van wantrouwen tegen voltallige Kabinet. #notulendebat #toeslagenaffaire https://t.co/i8h5gn1FqG;;;notulendebat toeslagenaffaire;29-4-2021 11:53;https://twitter.com/#!/justicedone21/status/1387736914900443139;;;1387736914900443139;
justicedone21;justicedone21;;;;;;;;;;;;;Tweet;29-4-2021 12:13;En dan is het lunchpauze bij het #notulendebat. #Rutte friemelt uit zijn binnenzak de in bacteriën gemarineerde… https://t.co/nyRCpYUvZW;https://twitter.com/i/web/status/1387741852250656768;twitter.com;notulendebat rutte;29-4-2021 12:13;https://twitter.com/#!/justicedone21/status/1387741852250656768;;;1387741852250656768;
lecorbe71272244;hannibalpim;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"@Veren_of_Lood @HannibalPim ""Maar al te zeer ontstaat [intussen] de indruk"" dat de @NOS ""het kabinet steunt"". ""Er s… https://t.co/2yEd2UK0Vh";https://twitter.com/i/web/status/1387743876694298624;twitter.com;;29-4-2021 12:21;https://twitter.com/#!/lecorbe71272244/status/1387743876694298624;;;1387743876694298624;1387741653096665088
lecorbe71272244;veren_of_lood;;;;;;;;;;;;;Replies to;29-4-2021 12:21;"@Veren_of_Lood @HannibalPim ""Maar al te zeer ontstaat [intussen] de indruk"" dat de @NOS ""het kabinet steunt"". ""Er s… https://t.co/2yEd2UK0Vh";https://twitter.com/i/web/status/1387743876694298624;twitter.com;;29-4-2021 12:21;https://twitter.com/#!/lecorbe71272244/status/1387743876694298624;;;1387743876694298624;1387741653096665088
lecorbe71272244;nos;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"@Veren_of_Lood @HannibalPim ""Maar al te zeer ontstaat [intussen] de indruk"" dat de @NOS ""het kabinet steunt"". ""Er s… https://t.co/2yEd2UK0Vh";https://twitter.com/i/web/status/1387743876694298624;twitter.com;;29-4-2021 12:21;https://twitter.com/#!/lecorbe71272244/status/1387743876694298624;;;1387743876694298624;1387741653096665088
gjvdbent;gjvdbent;;;;;;;;;;;;;Tweet;29-4-2021 12:21;Vraag een willekeurige politicus van de oppositie hoe de Toeslagen voor 5 miljoen huishoudens dan wél ingericht moe… https://t.co/Y3WVidJjAs;https://twitter.com/i/web/status/1387743883216424963;twitter.com;;29-4-2021 12:21;https://twitter.com/#!/gjvdbent/status/1387743883216424963;;;1387743883216424963;
tolenaars;tolenaars;;;;;;;;;;;;;Tweet;29-4-2021 12:02;Het feit dat Kuik zegt de notulen goed te hebben gelezen en er een bizar beeld ontstaat dat kritische Kamerleden he… https://t.co/FZg3Z0Hwk7;https://twitter.com/i/web/status/1387739168860774400;twitter.com;;29-4-2021 12:02;https://twitter.com/#!/tolenaars/status/1387739168860774400;;;1387739168860774400;
tolenaars;sigridkaag;;;;;;;;;;;;;Mentions;29-4-2021 12:06;Ik erger me dood aan dat hautaine lachje van @SigridKaag en de schaamteloze hypocriete tronie van @MinPres Ze denke… https://t.co/4YqsLwakr2;https://twitter.com/i/web/status/1387740100440829953;twitter.com;;29-4-2021 12:06;https://twitter.com/#!/tolenaars/status/1387740100440829953;;;1387740100440829953;
tolenaars;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 12:15;Het feit dat @AnneKuik zegt de notulen goed te hebben gelezen en er een bizar beeld ontstaat dat kritische Kamerled… https://t.co/Rpw0URgaOk;https://twitter.com/i/web/status/1387742355651014658;twitter.com;;29-4-2021 12:15;https://twitter.com/#!/tolenaars/status/1387742355651014658;;;1387742355651014658;
franksternl;tolenaars;;;;;;;;;;;;;Mentions;29-4-2021 12:06;RT @tolenaars: Het feit dat Kuik zegt de notulen goed te hebben gelezen en er een bizar beeld ontstaat dat kritische Kamerleden het problee…;;;;29-4-2021 12:06;https://twitter.com/#!/franksternl/status/1387740006131843074;;;1387740006131843074;
franksternl;davinasteinweg;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"RT @DavinaSteinweg: Ik zie dat niet Kaag maar Rob Jetten op de sprekerslijst staat vanmiddag tijdens het #notulendebat.

Mooi hoor dat ""nie…";;;notulendebat;29-4-2021 12:21;https://twitter.com/#!/franksternl/status/1387743888207667208;;;1387743888207667208;
franksternl;schaapje_s;;;;;;;;;;;;;Mentions;29-4-2021 12:03;RT @Schaapje_S: Well, this is awkward... #notulendebat https://t.co/1Yd4H4KvCr;;;notulendebat;29-4-2021 12:03;https://twitter.com/#!/franksternl/status/1387739269645676544;;;1387739269645676544;
franksternl;franksternl;;;;;;;;;;;;;Tweet;29-4-2021 12:18;Denk je dat er door het #notulendebat ook maar iets gaat veranderen aan de achterkamertjes politiek in Den Haag?;;;notulendebat;29-4-2021 12:18;https://twitter.com/#!/franksternl/status/1387743010222391300;;;1387743010222391300;
monasmitte;alexanderbakker;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @alexanderbakker: Lunchpauze. Debat gaat om kwart voor drie verder met JA21-Kamerlid Pouw-Verweij. #notulendebat https://t.co/mmMR5vh3Md;;;notulendebat;29-4-2021 12:21;https://twitter.com/#!/monasmitte/status/1387743895795159042;;;1387743895795159042;
lerareninactie;normalemensen;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"RT @NormaleMensen: Het Kabinet zegt het vertrouwen in de oppositie op.  

#notulendebat";;;notulendebat;29-4-2021 12:21;https://twitter.com/#!/lerareninactie/status/1387743896323731458;;;1387743896323731458;
villascotedazur;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 12:20;RT @tonfvandijk: Wilders benoemt de olifant in de Kamer: Wanneer laat mevrouw Hermans haar rol als politiek assitent van Rutte los? #notule…;;;;29-4-2021 12:20;https://twitter.com/#!/villascotedazur/status/1387743502663094275;;;1387743502663094275;
villascotedazur;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:20;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 12:20;https://twitter.com/#!/villascotedazur/status/1387743646620037123;;;1387743646620037123;
villascotedazur;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:21;https://twitter.com/#!/villascotedazur/status/1387743910747856898;;;1387743910747856898;
tweetlelidy;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @FemkeMerel: Wow... Dit is echt héél gênant. Wat doet @RobJetten!... Rob, wat doe je! Doorbréék die coalitiedwang nou eens!! Kom op! Laa…;;;;29-4-2021 12:21;https://twitter.com/#!/tweetlelidy/status/1387743772394590212;;;1387743772394590212;
tweetlelidy;femkemerel;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @FemkeMerel: Wow... Dit is echt héél gênant. Wat doet @RobJetten!... Rob, wat doe je! Doorbréék die coalitiedwang nou eens!! Kom op! Laa…;;;;29-4-2021 12:21;https://twitter.com/#!/tweetlelidy/status/1387743772394590212;;;1387743772394590212;
tweetlelidy;gelehesjesnl;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @GeLeHesjesNL: De overheid experimenteert voor een #avondklok. Onze overheid knuppelt mensen weg terwijl we een #demonstratierecht hebbe…;;;avondklok demonstratierecht;29-4-2021 12:21;https://twitter.com/#!/tweetlelidy/status/1387743920684249091;;;1387743920684249091;
rpberkhout;op1npo;;;;;;;;;;;;;Mentions;29-4-2021 12:19;RT @SonjaDahlmans: Nou deel I van #notulendebat over politiek spinnen met veel politiek spinnen, is toe aan een lunchpauze. Bij @op1npo zei…;;;notulendebat;29-4-2021 12:19;https://twitter.com/#!/rpberkhout/status/1387743419271979012;;;1387743419271979012;
sonjadahlmans;sonjadahlmans;;;;;;;;;;;;;Tweet;29-4-2021 12:00;Nou deel I van #notulendebat over politiek spinnen met veel politiek spinnen, is toe aan een lunchpauze. Bij… https://t.co/Lr8zcHFLDd;https://twitter.com/i/web/status/1387738636083507207;twitter.com;notulendebat;29-4-2021 12:00;https://twitter.com/#!/sonjadahlmans/status/1387738636083507207;;;1387738636083507207;
rpberkhout;sonjadahlmans;;;;;;;;;;;;;Mentions;29-4-2021 12:19;RT @SonjaDahlmans: Nou deel I van #notulendebat over politiek spinnen met veel politiek spinnen, is toe aan een lunchpauze. Bij @op1npo zei…;;;notulendebat;29-4-2021 12:19;https://twitter.com/#!/rpberkhout/status/1387743419271979012;;;1387743419271979012;
rpberkhout;cdavandaag;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @widtvoet: Mejuffrouw Anne Kuik @cdavandaag weigert zich tot vijf keer toe uit te spreken over het onrecht dat Pieter Omtzigt is aangeda…;;;;29-4-2021 12:21;https://twitter.com/#!/rpberkhout/status/1387743934324031494;;;1387743934324031494;
rpberkhout;widtvoet;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @widtvoet: Mejuffrouw Anne Kuik @cdavandaag weigert zich tot vijf keer toe uit te spreken over het onrecht dat Pieter Omtzigt is aangeda…;;;;29-4-2021 12:21;https://twitter.com/#!/rpberkhout/status/1387743934324031494;;;1387743934324031494;
dutchie46428586;slaghoedje;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @slaghoedje: Kamervoorzitster Bergkamp gaat door waar Arib was gebleven. Je laat de coalitie ongestoord door kletsen en Kapt Wilders zo…;;;;29-4-2021 12:21;https://twitter.com/#!/dutchie46428586/status/1387743946684739584;;;1387743946684739584;
gaeaskywalker;sunita_biharie;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @Sunita_Biharie: #Jetten is nou serieus #Marijnissen aan het uitleggen dat we niet met beeldvorming bezig moeten zijn maar voor mensen o…;;;jetten marijnissen;29-4-2021 12:21;https://twitter.com/#!/gaeaskywalker/status/1387743949364862984;;;1387743949364862984;
thomasvonk1;d66;;;;;;;;;;;;;Mentions;29-4-2021 12:04;Kolere @Vera_Bergkamp kan je nou eens stoppen met je @D66 pet op. Je ben een kamervoorzitter die neutraal moet zijn… https://t.co/DSa32hIRIl;https://twitter.com/i/web/status/1387739680138055680;twitter.com;;29-4-2021 12:04;https://twitter.com/#!/thomasvonk1/status/1387739680138055680;;;1387739680138055680;
thomasvonk1;vera_bergkamp;;;;;;;;;;;;;Mentions;29-4-2021 12:04;Kolere @Vera_Bergkamp kan je nou eens stoppen met je @D66 pet op. Je ben een kamervoorzitter die neutraal moet zijn… https://t.co/DSa32hIRIl;https://twitter.com/i/web/status/1387739680138055680;twitter.com;;29-4-2021 12:04;https://twitter.com/#!/thomasvonk1/status/1387739680138055680;;;1387739680138055680;
bengegenislam;thomasvonk1;;;;;;;;;;;;;Mentions;29-4-2021 12:09;RT @ThomasVonk1: Kolere @Vera_Bergkamp kan je nou eens stoppen met je @D66 pet op. Je ben een kamervoorzitter die neutraal moet zijn. Maar…;;;;29-4-2021 12:09;https://twitter.com/#!/bengegenislam/status/1387740822418989058;;;1387740822418989058;
bengegenislam;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 12:08;"RT @HarryJager7: Wilders mag van van @vera_bergkamp niet persoonlijk worden.
""Kamervoorzitter u geeft heel veel tijd als @RobJetten aan het…";;;;29-4-2021 12:08;https://twitter.com/#!/bengegenislam/status/1387740584106934284;;;1387740584106934284;
bengegenislam;vera_bergkamp;;;;;;;;;;;;;Mentions;29-4-2021 12:08;"RT @HarryJager7: Wilders mag van van @vera_bergkamp niet persoonlijk worden.
""Kamervoorzitter u geeft heel veel tijd als @RobJetten aan het…";;;;29-4-2021 12:08;https://twitter.com/#!/bengegenislam/status/1387740584106934284;;;1387740584106934284;
bengegenislam;harryjager7;;;;;;;;;;;;;Mentions;29-4-2021 12:08;"RT @HarryJager7: Wilders mag van van @vera_bergkamp niet persoonlijk worden.
""Kamervoorzitter u geeft heel veel tijd als @RobJetten aan het…";;;;29-4-2021 12:08;https://twitter.com/#!/bengegenislam/status/1387740584106934284;;;1387740584106934284;
bengegenislam;d66;;;;;;;;;;;;;Mentions;29-4-2021 12:09;RT @ThomasVonk1: Kolere @Vera_Bergkamp kan je nou eens stoppen met je @D66 pet op. Je ben een kamervoorzitter die neutraal moet zijn. Maar…;;;;29-4-2021 12:09;https://twitter.com/#!/bengegenislam/status/1387740822418989058;;;1387740822418989058;
bengegenislam;vera_bergkamp;;;;;;;;;;;;;Mentions;29-4-2021 12:09;RT @ThomasVonk1: Kolere @Vera_Bergkamp kan je nou eens stoppen met je @D66 pet op. Je ben een kamervoorzitter die neutraal moet zijn. Maar…;;;;29-4-2021 12:09;https://twitter.com/#!/bengegenislam/status/1387740822418989058;;;1387740822418989058;
bengegenislam;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:21;https://twitter.com/#!/bengegenislam/status/1387743952967712769;;;1387743952967712769;
sarahmya2000;tomjanmeeus;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @tomjanmeeus: Jetten zegt dat hij zelf al na een paar weken Kamerlidmaatschap werd gebeld door een boze Rutte omdat hij een PvdA-ministe…;;;;29-4-2021 12:21;https://twitter.com/#!/sarahmya2000/status/1387743867043201032;;;1387743867043201032;
sarahmya2000;tomjanmeeus;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @tomjanmeeus: Hermans (VVD) brandt partijgenoot minister Van Nieuwenhuizen af die niet wilde dat coalitie-Kamerleden kritischer waren da…;;;;29-4-2021 12:21;https://twitter.com/#!/sarahmya2000/status/1387743962228797440;;;1387743962228797440;
padrepjotr;nickymonreau;;;;;;;;;;;;;Mentions;29-4-2021 12:20;"RT @NickyMonreau: Kijk jij naar het #notulendebat?
#poll #dtv #durftevragen";;;notulendebat poll dtv durftevragen;29-4-2021 12:20;https://twitter.com/#!/padrepjotr/status/1387743664819027969;;;1387743664819027969;
miepieb;cdavandaag;;;;;;;;;;;;;Mentions;29-4-2021 12:00;Wat zou ik nu toch graag @PieterOmtzigt horen spreken namens @cdavandaag en hoe @ChrisvanDamCDA en @HelmaloddersVVD… https://t.co/uWNuodX3uo;https://twitter.com/i/web/status/1387738646900510721;twitter.com;;29-4-2021 12:00;https://twitter.com/#!/miepieb/status/1387738646900510721;;;1387738646900510721;
miepieb;pieteromtzigt;;;;;;;;;;;;;Mentions;29-4-2021 12:00;Wat zou ik nu toch graag @PieterOmtzigt horen spreken namens @cdavandaag en hoe @ChrisvanDamCDA en @HelmaloddersVVD… https://t.co/uWNuodX3uo;https://twitter.com/i/web/status/1387738646900510721;twitter.com;;29-4-2021 12:00;https://twitter.com/#!/miepieb/status/1387738646900510721;;;1387738646900510721;
miepieb;markdehollander;;;;;;;;;;;;;Mentions;29-4-2021 12:08;RT @markdehollander: Kuik (CDA) hakkelt wat en weigert het voor Omtzigt op te nemen. Ze moet wat volzinnen van haar briefje afkijken en dit…;;;;29-4-2021 12:08;https://twitter.com/#!/miepieb/status/1387740691544121346;;;1387740691544121346;
miepieb;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:10;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 12:10;https://twitter.com/#!/miepieb/status/1387741035984474113;;;1387741035984474113;
padrepjotr;miepieb;;;;;;;;;;;;;Mentions;29-4-2021 12:22;RT @MiepieB: Het is toch dieptriest dat @geertwilderspvv het keer moet opnemen voor @PieterOmtzigt en zijn goede werk omdat zijn eigen part…;;;;29-4-2021 12:22;https://twitter.com/#!/padrepjotr/status/1387744000048877569;;;1387744000048877569;
padrepjotr;pieteromtzigt;;;;;;;;;;;;;Mentions;29-4-2021 12:22;RT @MiepieB: Het is toch dieptriest dat @geertwilderspvv het keer moet opnemen voor @PieterOmtzigt en zijn goede werk omdat zijn eigen part…;;;;29-4-2021 12:22;https://twitter.com/#!/padrepjotr/status/1387744000048877569;;;1387744000048877569;
padrepjotr;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:22;RT @MiepieB: Het is toch dieptriest dat @geertwilderspvv het keer moet opnemen voor @PieterOmtzigt en zijn goede werk omdat zijn eigen part…;;;;29-4-2021 12:22;https://twitter.com/#!/padrepjotr/status/1387744000048877569;;;1387744000048877569;
lavendel09;d66;;;;;;;;;;;;;Mentions;29-4-2021 12:22;"RT @geertwilderspvv: Het ware gezicht van @D66:
een partij vol a-liberale, vrijheidsbeperkende en Kamerlid-knevelende opportunisten.  

#no…";;;;29-4-2021 12:22;https://twitter.com/#!/lavendel09/status/1387744002737418245;;;1387744002737418245;
lavendel09;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:22;"RT @geertwilderspvv: Het ware gezicht van @D66:
een partij vol a-liberale, vrijheidsbeperkende en Kamerlid-knevelende opportunisten.  

#no…";;;;29-4-2021 12:22;https://twitter.com/#!/lavendel09/status/1387744002737418245;;;1387744002737418245;
srdeoz;adenneboom;;;;;;;;;;;;;Mentions;29-4-2021 11:53;RT @adenneboom: Wat is er met @robjetten aan de hand? Hij lijkt wel van de @VVD?! #notulendebat;;;notulendebat;29-4-2021 11:53;https://twitter.com/#!/srdeoz/status/1387736716589535232;;;1387736716589535232;
sonnyspek;sonnyspek;;;;;;;;;;;;;Tweet;29-4-2021 12:01;Een verdediger van de macht die doodleuk pleit voor meer macht en tegenmacht, maar tegelijkertijd steeds wijst naar… https://t.co/jmxK9vl15E;https://twitter.com/i/web/status/1387738765351919616;twitter.com;;29-4-2021 12:01;https://twitter.com/#!/sonnyspek/status/1387738765351919616;;;1387738765351919616;
srdeoz;sonnyspek;;;;;;;;;;;;;Mentions;29-4-2021 12:00;RT @sonnyspek: Rob Jetten kiest echt een beschamende strategie door kritische oppositieleden proberen te tackelen. Volstrekt ongepast. #not…;;;;29-4-2021 12:00;https://twitter.com/#!/srdeoz/status/1387738472413208579;;;1387738472413208579;
srdeoz;talithamuusse;;;;;;;;;;;;;Mentions;29-4-2021 12:16;RT @talithamuusse: Blijkbaar hebben de meest ervaren kamerleden @RobJetten niet kunnen sensibiliseren om vandaag volksvertegenwoordiger te…;;;;29-4-2021 12:16;https://twitter.com/#!/srdeoz/status/1387742574060912641;;;1387742574060912641;
